/tank/prj_dang/iboeit00/Datasets/new_dataset/4561.jpg,638,885,714,971,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4553.jpg,914,637,997,700,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4556.jpg,1434,99,1509,185,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/363.jpg,502,302,583,360,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/706.jpg,861,789,920,870,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4008.jpg,1341,315,1388,390,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2209.jpg,750,679,817,763,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3651.jpg,1282,643,1362,699,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1630.jpg,788,95,862,181,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2133.jpg,1223,896,1309,977,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4662.jpg,767,658,848,743,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/148.jpg,1096,324,1172,410,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2894.jpg,1078,897,1162,962,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1479.jpg,979,810,1040,892,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3310.jpg,865,882,948,966,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2936.jpg,1353,800,1431,852,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1235.jpg,736,424,820,507,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3587.jpg,1048,623,1134,701,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3171.jpg,516,600,601,670,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3993.jpg,823,864,909,939,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3756.jpg,1223,595,1305,656,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2770.jpg,1225,224,1289,307,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4797.jpg,588,194,672,261,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/931.jpg,992,207,1070,293,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1855.jpg,648,57,720,143,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4370.jpg,730,573,805,620,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3838.jpg,505,871,591,950,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1425.jpg,836,408,915,494,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2500.jpg,720,689,779,770,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2538.jpg,907,756,967,838,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2696.jpg,1154,339,1238,423,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/374.jpg,1261,672,1323,755,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4478.jpg,1054,430,1108,509,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1402.jpg,1131,152,1213,212,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1696.jpg,1235,678,1320,748,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1563.jpg,520,734,606,811,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3430.jpg,1039,419,1124,501,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1977.jpg,671,235,719,311,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1627.jpg,812,165,894,250,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4148.jpg,1231,276,1307,324,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1107.jpg,659,341,740,426,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3331.jpg,1023,248,1074,325,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/4558.jpg,1269,366,1348,452,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/2442.jpg,1271,822,1349,908,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/1366.jpg,954,503,1040,576,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/268.jpg,1268,234,1328,316,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/3536.jpg,699,361,785,433,vehicle
/tank/prj_dang/iboeit00/Datasets/new_dataset/310.jpg,705,99,787,184,vehicle
